2108.0,4.3
2117.0,4.3
2118.0,4.5
2123.0,4.1
2124.0,4.3
2137.0,4.1
2139.0,4.2
2141.0,4.3
2145.0,4.1
2155.0,4.7
2159.0,4.5
2163.0,4.1
2165.0,4.1
2170.0,4.2
2171.0,4.5
2175.0,4.1
2176.0,4.2
2178.0,4.3
2184.0,4.2
2185.0,4.3
2196.0,4.0
2197.0,4.1
2201.0,4.3
2203.0,4.0
2207.0,4.2
2214.0,4.2
2224.0,4.2
2232.0,4.0
2239.0,4.1
2240.0,4.3
2241.0,4.2
2243.0,4.7
2253.0,4.1
2259.0,4.5
2266.0,4.0
2268.0,4.3
2271.0,4.1
2276.0,4.3
2280.0,4.1
2281.0,4.0
2282.0,4.0
2287.0,4.4
2289.0,4.0
2293.0,4.3
2294.0,4.1
2295.0,4.4
2297.0,4.0
2303.0,4.2
2307.0,4.4
2308.0,4.2
2313.0,4.4
2317.0,4.2
2324.0,4.0
2331.0,4.2
2332.0,4.0
2337.0,4.2
2339.0,5.0
2340.0,4.4
2343.0,4.2
2363.0,4.6
2364.0,4.1
2365.0,4.2
2368.0,4.2
2369.0,4.5
2370.0,4.1
2372.0,4.4
2373.0,4.0
2374.0,4.1
2379.0,4.2
2384.0,4.1
2388.0,4.0
2396.0,4.1
2398.0,4.1
2401.0,4.3
2407.0,4.1
2414.0,4.2
2417.0,4.5
2420.0,4.2
2422.0,4.2
2423.0,4.0
2441.0,4.0
2447.0,4.2
2452.0,4.1
2460.0,4.1
2465.0,4.3
2467.0,4.4
2468.0,4.2
2474.0,4.2
2475.0,4.1
2476.0,4.2
2477.0,4.5
2488.0,4.2
2497.0,4.5
2505.0,4.1
2510.0,4.5
2511.0,4.2
2513.0,4.1
2514.0,4.4
2515.0,4.1
2520.0,4.1
2523.0,4.0
2527.0,4.1
2532.0,4.1
2543.0,4.4
2545.0,4.1
2547.0,4.1
2553.0,4.1
2560.0,4.1
2571.0,4.1
2572.0,4.2
2573.0,4.0
2574.0,4.6
2578.0,4.1
2579.0,4.2
2581.0,4.0
2582.0,4.1
2583.0,4.3
2586.0,4.2
2593.0,4.5
2606.0,4.2
2607.0,4.2
2608.0,4.0
2609.0,4.3
2613.0,4.1
2614.0,4.1
2619.0,4.2
2624.0,4.2
2626.0,4.1
2629.0,4.0
2631.0,4.3
2641.0,4.1
2646.0,4.1
2647.0,4.4
2652.0,4.0
2654.0,4.1
2656.0,4.1
2657.0,4.0
2659.0,4.1
2674.0,4.1
2676.0,4.2
2683.0,4.4
2687.0,4.2
2689.0,4.4
2690.0,4.3
2691.0,4.5
2694.0,4.5
2697.0,4.4
2699.0,4.2
2704.0,4.0
2705.0,4.0
2706.0,4.1
2719.0,4.1
2726.0,4.6
2729.0,4.5
2731.0,4.3
2732.0,4.1
2733.0,4.5
2738.0,4.4
2747.0,4.3
2750.0,4.3
2755.0,4.4
2756.0,4.0
2758.0,4.0
2760.0,4.1
2764.0,4.2
2766.0,4.2
2768.0,4.0
2770.0,4.1
2773.0,4.1
2775.0,4.4
2778.0,4.2
2781.0,4.3
2784.0,4.1
2786.0,4.0
2788.0,4.4
2790.0,4.3
2791.0,4.5
2793.0,4.1
2798.0,4.1
2799.0,4.1
2808.0,4.1
2809.0,4.3
2814.0,4.0
2817.0,4.2
2828.0,4.0
2831.0,4.2
2834.0,4.3
2838.0,4.5
2841.0,4.2
2849.0,4.5
2852.0,4.1
2859.0,4.2
2862.0,4.0
2867.0,4.2
2875.0,4.4
2879.0,4.0
2884.0,4.2
2885.0,4.1
2900.0,4.0
2901.0,4.3
2903.0,4.1
2914.0,4.5
2922.0,4.5
2936.0,4.3
2942.0,4.5
2943.0,4.4
2944.0,4.2
2948.0,4.1
2951.0,4.2
2952.0,4.2
2957.0,4.4
2960.0,4.0
2964.0,4.5
2966.0,4.1
2970.0,4.3
2974.0,4.3
2975.0,4.2
2981.0,4.2
2983.0,4.4
2997.0,4.0
3002.0,4.2
3006.0,4.2
3011.0,4.3
3019.0,4.2
3020.0,4.0
3025.0,4.1
3027.0,4.2
3032.0,4.3
3036.0,4.5
3037.0,4.2
3038.0,4.0
3039.0,4.4
3044.0,4.0
3045.0,4.3
3049.0,4.3
3061.0,4.1
3064.0,4.2
3073.0,4.5
3074.0,4.3
3078.0,4.1
3081.0,4.0
3085.0,4.2
3086.0,4.2
3088.0,4.0
3089.0,4.3
3092.0,4.1
3096.0,4.1
3100.0,4.2
3101.0,4.2
3103.0,4.1
3106.0,4.2
3117.0,4.3
3127.0,4.1
3135.0,4.1
3136.0,4.1
3139.0,4.1
3141.0,4.1
3142.0,4.1
3149.0,4.1
3151.0,4.1
3155.0,4.1
3159.0,4.0
3160.0,4.0
3161.0,4.1
3167.0,4.0
3171.0,4.2
3173.0,4.2
3175.0,4.1
3177.0,4.2
3181.0,4.3
3187.0,4.3
3188.0,4.2
3192.0,4.3
3198.0,4.1
3201.0,4.1
3203.0,4.0
3204.0,4.4
3207.0,4.1
3210.0,4.5
3211.0,4.0
3214.0,4.2
3221.0,4.4
3226.0,4.4
3231.0,4.1
3233.0,4.1
3235.0,4.1
3238.0,4.5
3244.0,4.1
3251.0,4.5
3256.0,4.1
3257.0,4.2
3259.0,4.0
3266.0,4.4
3273.0,4.2
3277.0,4.0
3281.0,4.0
3282.0,4.5
3284.0,4.3
3286.0,4.3
3287.0,4.6
3292.0,4.0
3294.0,4.1
3296.0,4.4
3298.0,4.4
3299.0,4.0
3303.0,4.4
3304.0,4.2
3305.0,4.3
3306.0,4.7
3310.0,4.1
3315.0,4.0
3318.0,4.2
3322.0,4.3
3324.0,4.9
3335.0,4.1
3339.0,4.0
3343.0,4.1
3344.0,4.4
3347.0,4.4
3350.0,4.3
3356.0,4.4
3357.0,4.1
3365.0,4.2
3367.0,4.3
3372.0,4.2
3390.0,4.2
3397.0,4.0
3400.0,4.1
3403.0,4.1
3405.0,4.1
3406.0,4.0
3409.0,4.2
3412.0,4.2
3413.0,4.1
3414.0,4.1
3415.0,4.0
3419.0,4.0
3420.0,4.4
3421.0,4.3
3424.0,4.2
3437.0,4.5
3439.0,4.1
3440.0,4.3
3446.0,4.5
3449.0,4.2
3452.0,4.5
3456.0,4.4
3460.0,4.2
3461.0,4.7
3466.0,4.2
3467.0,4.1
3472.0,4.1
3474.0,4.4
3485.0,4.2
3486.0,4.1
3497.0,4.2
3501.0,4.2
3502.0,4.4
3503.0,4.1
3506.0,4.3
3522.0,4.0
3531.0,4.2
3534.0,4.1
3539.0,4.0
3540.0,4.1
3541.0,4.2
3544.0,4.3
3553.0,4.1
3558.0,4.3
3559.0,4.4
3560.0,4.5
3572.0,4.2
3580.0,4.0
3583.0,4.2
3587.0,4.4
3588.0,4.1
3590.0,4.2
3592.0,4.4
3596.0,4.7
3601.0,4.1
3604.0,4.6
3606.0,4.2
3611.0,4.0
3629.0,4.2
3635.0,4.2
3644.0,4.0
3646.0,4.1
3649.0,4.2
3653.0,4.2
3657.0,4.1
3659.0,4.2
3666.0,4.2
3671.0,4.2
3682.0,4.5
3684.0,4.3
3685.0,4.1
3686.0,4.4
3688.0,4.5
3697.0,4.0
3699.0,4.6
3704.0,4.4
3706.0,4.1
3711.0,4.2
3723.0,4.2
3738.0,4.5
3740.0,4.3
3744.0,4.1
3747.0,4.0
3755.0,4.5
3757.0,4.3
3759.0,4.0
3761.0,4.2
3769.0,4.3
3774.0,4.0
3780.0,4.2
3781.0,4.5
3782.0,4.1
3786.0,4.0
3787.0,4.0
3789.0,4.2
3790.0,4.3
3795.0,4.2
3796.0,4.0
3809.0,4.4
3810.0,4.4
3813.0,4.4
3815.0,4.3
3818.0,4.1
3819.0,4.0
3820.0,4.4
3830.0,4.0
3832.0,4.1
3834.0,4.2
3835.0,4.5
3840.0,4.1
3844.0,4.1
3845.0,4.1
3848.0,4.2
3852.0,4.5
3853.0,4.2
3854.0,4.0
3858.0,4.3
3864.0,4.5
3872.0,4.5
3877.0,4.4
3889.0,4.3
3890.0,4.2
3891.0,4.2
3897.0,4.0
3902.0,4.9
3912.0,4.5
3919.0,4.1
3920.0,4.1
3930.0,4.3
3936.0,4.3
3937.0,4.3
3938.0,4.2
3943.0,4.2
3947.0,4.1
3960.0,4.2
3963.0,4.0
3978.0,4.4
3979.0,4.2
3994.0,4.0
3996.0,4.1
4027.0,4.4
4031.0,4.1
4032.0,4.3
4034.0,4.3
4035.0,4.0
4044.0,4.2
4047.0,4.3
4050.0,4.3
4052.0,4.2
4065.0,4.2
4068.0,4.2
4076.0,4.0
4080.0,4.2
4084.0,4.3
4086.0,4.5
4092.0,4.2
4093.0,4.3
4094.0,4.2
4100.0,4.1
4107.0,4.0
4108.0,4.3
4110.0,4.3
4112.0,4.0
4117.0,4.1
4118.0,4.1
4131.0,4.0
4135.0,4.2
4136.0,4.5
4143.0,4.4
4145.0,4.1
4146.0,4.1
4147.0,4.3
4154.0,4.5
4159.0,4.0
4162.0,4.1
4168.0,4.4
4172.0,4.5
4174.0,4.0
4176.0,4.6
4177.0,4.3
4179.0,4.5
4182.0,4.1
4187.0,4.5
4189.0,4.6
4191.0,4.1
4194.0,4.1
4195.0,4.3
4197.0,4.3
4201.0,4.4
4204.0,4.4
4206.0,4.3
4207.0,4.2
4208.0,4.0
4213.0,4.1
4215.0,4.0
4216.0,4.0
4217.0,4.0
4221.0,4.2
4236.0,4.1
4239.0,4.1
4241.0,4.0
4243.0,4.1
4254.0,4.4
4255.0,4.1
4264.0,4.2
4273.0,4.7
4277.0,4.1
4288.0,4.1
4290.0,4.0
4293.0,4.4
4297.0,4.3
4298.0,4.2
4299.0,4.1
4301.0,4.2
4304.0,4.2
4313.0,4.1
4320.0,4.2
4324.0,4.2
4327.0,4.1
4333.0,4.0
4337.0,4.0
4342.0,4.3
4348.0,4.0
4357.0,4.2
4358.0,4.0
4361.0,4.2
4363.0,4.3
4372.0,4.0
4373.0,4.1
4374.0,4.3
4375.0,4.1
4398.0,4.1
4400.0,4.1
4405.0,4.5
4416.0,4.0
4423.0,4.2
4424.0,4.4
4432.0,4.0
4448.0,4.2
4449.0,4.1
4457.0,4.3
4461.0,4.4
4468.0,4.1
4469.0,4.1
4470.0,4.1
4474.0,4.1
4484.0,4.1
4494.0,4.2
4495.0,4.1
4499.0,4.0
4503.0,4.2
4504.0,4.1
4505.0,4.2
4507.0,4.4
4511.0,4.2
4515.0,4.4
4516.0,4.4
4518.0,4.5
4536.0,4.2
4546.0,4.2
4551.0,4.0
4558.0,4.3
4559.0,4.3
4563.0,4.4
4567.0,4.1
4582.0,4.2
4584.0,4.6
4586.0,4.1
4589.0,4.6
4594.0,4.0
4595.0,4.6
4599.0,4.1
4613.0,4.0
4634.0,4.8
4639.0,4.3
4645.0,4.2
4649.0,4.8
4652.0,4.2
4654.0,4.1
4659.0,4.1
4661.0,4.0
4664.0,4.2
4665.0,4.1
4667.0,4.4
4668.0,4.3
4674.0,4.1
4677.0,4.3
4686.0,4.4
4687.0,4.2
4694.0,4.2
4697.0,4.2
4701.0,4.4
4702.0,4.1
4716.0,4.3
4718.0,4.1
4719.0,4.2
4720.0,4.2
4721.0,4.0
4723.0,4.2
4724.0,4.1
4731.0,4.1
4734.0,4.1
4735.0,4.0
4737.0,4.3
4741.0,4.4
4743.0,4.1
4744.0,4.1
4748.0,4.2
4750.0,4.0
4752.0,4.2
4755.0,4.8
4757.0,4.2
4762.0,4.1
4764.0,4.2
4765.0,4.0
4768.0,4.2
4772.0,4.1
4773.0,4.2
4774.0,4.3
4776.0,4.4
4778.0,4.2
4779.0,4.2
4780.0,4.2
4784.0,4.0
4785.0,4.0
4794.0,4.3
4795.0,4.1
4797.0,4.0
4801.0,4.7
4802.0,4.1
4809.0,4.0
4811.0,4.1
4813.0,4.2
4815.0,4.4
4816.0,4.2
4817.0,4.4
4831.0,4.1
4833.0,4.0
4842.0,4.0
4843.0,4.1
4853.0,4.1
4858.0,4.0
4859.0,4.2
4864.0,4.2
4866.0,4.0
4873.0,4.2
4874.0,4.4
4876.0,4.0
4882.0,4.0
4885.0,4.5
4888.0,4.3
4889.0,4.3
4895.0,4.2
4898.0,4.2
4900.0,4.0
4904.0,4.6
4919.0,4.1
4920.0,4.1
4921.0,4.2
4924.0,4.0
4925.0,4.8
4929.0,4.2
4931.0,4.2
4937.0,4.1
4944.0,4.3
4947.0,4.3
4949.0,4.1
4955.0,4.2
4959.0,4.2
4960.0,4.2
4968.0,4.3
4971.0,4.1
4981.0,4.0
4982.0,4.6
4986.0,4.4
4990.0,4.3
4994.0,4.3
4996.0,4.0
4998.0,4.1
5000.0,4.3
5001.0,4.1
5003.0,4.5
5006.0,4.4
5007.0,4.4
5008.0,4.2
5009.0,4.1
5010.0,4.1
5017.0,4.1
5022.0,4.3
5025.0,4.2
5031.0,4.1
5033.0,4.4
5041.0,4.2
5043.0,4.2
5044.0,4.1
5048.0,4.4
5049.0,4.0
5052.0,4.2
5056.0,4.5
5058.0,4.3
5060.0,4.0
5062.0,4.2
5064.0,4.1
5066.0,4.1
5067.0,4.2
5068.0,4.1
5069.0,4.8
5071.0,4.1
5072.0,4.3
5073.0,4.5
5075.0,4.2
5085.0,4.4
5088.0,4.2
5090.0,4.2
5092.0,4.1
5094.0,4.5
5095.0,4.5
5097.0,4.0
5100.0,4.2
5102.0,4.5
5103.0,4.3
5104.0,4.2
5110.0,4.3
5115.0,4.4
5116.0,4.3
5122.0,4.5
5125.0,4.2
5130.0,4.4
5132.0,4.3
5137.0,4.1
5143.0,4.0
5149.0,4.0
5154.0,4.2
5156.0,4.2
5157.0,4.2
5160.0,4.1
5164.0,4.3
5165.0,4.5
5166.0,4.2
5167.0,4.1
5168.0,4.4
5170.0,4.2
5180.0,4.2
5195.0,4.2
5204.0,4.1
5208.0,4.0
5212.0,4.6
5215.0,4.4
5218.0,4.2
5221.0,4.1
5229.0,4.1
5235.0,4.1
5240.0,4.1
5252.0,4.2
5255.0,4.6
5257.0,4.2
5258.0,4.0
5259.0,4.1
5266.0,4.0
5275.0,4.1
5290.0,4.1
5291.0,4.3
5296.0,4.2
5297.0,4.1
5300.0,4.2
5313.0,4.1
5315.0,4.1
5317.0,4.0
5329.0,4.1
5332.0,4.4
5336.0,4.4
5337.0,4.2
5343.0,4.6
5349.0,4.1
5358.0,4.1
5363.0,4.3
5371.0,4.1
5375.0,4.5
5383.0,4.0
5384.0,4.4
5385.0,4.0
5392.0,4.1
5396.0,4.2
5398.0,4.1
5401.0,4.1
5407.0,4.2
5408.0,4.0
5413.0,4.2
5416.0,4.2
5423.0,4.0
5427.0,4.6
5434.0,4.0
5435.0,4.2
5440.0,4.3
5443.0,4.1
5446.0,4.4
5447.0,4.3
5449.0,4.1
5451.0,4.2
5454.0,4.1
5460.0,4.4
5461.0,4.1
5464.0,4.2
5466.0,4.1
5469.0,4.2
5475.0,4.0
5476.0,4.2
5484.0,4.4
5486.0,4.1
5487.0,4.3
5489.0,4.1
5497.0,4.0
5499.0,4.5
5504.0,4.2
5511.0,4.1
5512.0,4.1
5513.0,4.2
5516.0,4.1
5517.0,4.1
5521.0,4.0
5525.0,4.0
5528.0,4.4
5529.0,4.3
5533.0,4.0
5534.0,4.2
5537.0,4.4
5541.0,4.1
5542.0,4.7
5545.0,4.3
5557.0,4.2
5559.0,4.2
5560.0,4.2
5568.0,4.0
5579.0,4.2
5581.0,4.3
5582.0,4.6
5586.0,4.1
5589.0,4.4
5591.0,4.3
5592.0,4.0
5593.0,4.3
5594.0,4.1
5596.0,4.1
5609.0,4.7
5610.0,4.2
5611.0,4.3
5622.0,4.1
5626.0,4.4
5629.0,4.5
5630.0,4.2
5631.0,4.2
5645.0,4.3
5657.0,4.1
5658.0,4.1
5665.0,4.1
5668.0,4.1
5670.0,4.3
5671.0,4.5
5674.0,4.1
5679.0,4.4
5680.0,4.0
5690.0,4.4
5691.0,4.2
5694.0,4.2
5696.0,4.5
5704.0,4.2
5707.0,4.3
5718.0,4.1
5724.0,4.1
5729.0,4.2
5731.0,4.2
5733.0,4.1
5736.0,4.3
5739.0,4.1
5742.0,4.1
5743.0,4.4
5748.0,4.0
5753.0,4.2
5757.0,4.1
5764.0,4.2
5768.0,4.7
5770.0,4.3
5778.0,4.2
5783.0,4.0
5785.0,4.3
5791.0,4.1
5793.0,4.1
5802.0,4.1
5805.0,4.1
5808.0,4.3
5817.0,4.1
5823.0,4.0
5825.0,4.0
5832.0,4.1
5835.0,4.2
5839.0,4.5
5841.0,4.1
5842.0,4.0
5845.0,4.3
5846.0,4.2
5847.0,4.0
5851.0,4.0
5855.0,4.0
5858.0,4.1
5862.0,4.6
5864.0,4.2
5868.0,4.2
5871.0,4.2
5873.0,4.2
5885.0,4.1
5892.0,4.1
5908.0,4.1
5918.0,4.2
5930.0,4.4
5933.0,4.3
5936.0,4.6
5939.0,4.0
5942.0,4.0
5943.0,4.1
5945.0,4.2
5948.0,4.2
5952.0,4.3
5962.0,4.5
5968.0,4.4
5973.0,4.4
5977.0,4.1
5983.0,4.1
5984.0,4.7
5986.0,4.5
5994.0,4.3
5997.0,4.4
5999.0,4.1
6002.0,4.1
6003.0,4.1
6013.0,4.1
6020.0,4.4
6024.0,4.1
6027.0,4.3
6032.0,4.1
6034.0,4.0
